Date(UTC),Pair,Side,Price,Quantity,Amount,Fee,Realized Profit
2021-06-24 21:10:32,AKROUSDT,BUY,0.01762000,2546.00000000,44.8605200000 USDT,-0.0089721000 USDT,0.0000000000
2021-06-24 21:13:44,AKROUSDT,BUY,0.01751000,2561.00000000,44.8431100000 USDT,-0.0089686200 USDT,0.0000000000
2021-06-24 21:38:08,AKROUSDT,BUY,0.01749000,940.00000000,16.4406000000 USDT,-0.0032881200 USDT,0.0000000000
2021-06-24 21:38:08,AKROUSDT,BUY,0.01749000,1624.00000000,28.4037600000 USDT,-0.0056807500 USDT,0.0000000000
2021-06-24 21:42:23,ADAUSDT,BUY,1.35230000,33.00000000,44.6259000000 USDT,-0.0089251800 USDT,0.0000000000
2021-06-24 21:45:22,RSRUSDT,BUY,0.02351700,755.00000000,17.7553350000 USDT,-0.0071021300 USDT,0.1856655300
2021-06-24 21:45:22,RSRUSDT,BUY,0.02351800,740.00000000,17.4033200000 USDT,-0.0069613200 USDT,0.1812368200
2021-06-24 21:45:22,RSRUSDT,BUY,0.02351900,15602.00000000,366.9434380000 USDT,-0.1467773700 USDT,3.8055559300
2021-06-24 21:45:22,RSRUSDT,BUY,0.02351700,1161.00000000,27.3032370000 USDT,-0.0109212900 USDT,0.2855068700
2021-06-24 21:45:22,RSRUSDT,BUY,0.02351700,1318.00000000,30.9954060000 USDT,-0.0123981600 USDT,0.3241154700
2021-06-24 21:45:22,RSRUSDT,BUY,0.02351600,7000.00000000,164.6120000000 USDT,-0.0658447900 USDT,1.7284023500
2021-06-24 21:45:23,ONEUSDT,BUY,0.06021000,670.00000000,40.3407000000 USDT,-0.0161362800 USDT,0.2999870900
2021-06-24 21:45:23,ONEUSDT,BUY,0.06022000,1562.00000000,94.0636400000 USDT,-0.0376254500 USDT,0.6837529000
2021-06-24 22:04:06,XLMUSDT,SELL,0.26588000,169.00000000,44.9337200000 USDT,-0.0089867400 USDT,0.0000000000
2021-06-24 22:05:50,CELRUSDT,SELL,0.02877000,4298.00000000,123.6534600000 USDT,-0.0494613800 USDT,0.7962062700
2021-06-24 22:05:50,CELRUSDT,SELL,0.02878000,211.00000000,6.0725800000 USDT,-0.0024290300 USDT,0.0411978300
2021-06-24 22:05:50,CELRUSDT,SELL,0.02878000,202.00000000,5.8135600000 USDT,-0.0023254200 USDT,0.0394405800
2021-06-24 22:05:50,CELRUSDT,SELL,0.02878000,3136.00000000,90.2540800000 USDT,-0.0361016300 USDT,0.6123052900
2021-06-24 22:13:22,XLMUSDT,SELL,0.26622000,169.00000000,44.9911800000 USDT,-0.0089982300 USDT,0.0000000000
2021-06-24 22:19:10,STMXUSDT,BUY,0.01378000,3254.00000000,44.8401200000 USDT,-0.0089680200 USDT,0.0000000000
2021-06-24 22:20:45,LINAUSDT,BUY,0.02417000,1358.00000000,32.8228600000 USDT,-0.0131291400 USDT,0.1849923900
2021-06-24 22:20:45,LINAUSDT,BUY,0.02417000,20931.00000000,505.9022700000 USDT,-0.2023609000 USDT,2.8513076000
2021-06-24 22:51:10,STMXUSDT,BUY,0.01372000,3269.00000000,44.8506800000 USDT,-0.0089701300 USDT,0.0000000000
2021-06-24 22:51:22,ADAUSDT,BUY,1.34210000,33.00000000,44.2893000000 USDT,-0.0088578600 USDT,0.0000000000
2021-06-24 23:00:27,SCUSDT,SELL,0.01175400,35138.00000000,413.0120520000 USDT,-0.1652048200 USDT,1.4315052500
2021-06-24 23:00:27,SCUSDT,SELL,0.01175000,101043.00000000,"1,187.2552500000 USDT",-0.4749021000 USDT,3.7122713200
2021-06-24 23:00:27,SCUSDT,SELL,0.01175000,9721.00000000,114.2217500000 USDT,-0.0456887000 USDT,0.3571448700
2021-06-24 23:00:27,SCUSDT,SELL,0.01174900,31760.00000000,373.1482400000 USDT,-0.1492592900 USDT,1.1350871500
2021-06-24 23:00:27,SCUSDT,SELL,0.01175200,68027.00000000,799.4533040000 USDT,-0.3197813200 USDT,2.6353333300
2021-06-24 23:00:27,SCUSDT,SELL,0.01175800,487.00000000,5.7261460000 USDT,-0.0022904500 USDT,0.0217881400
2021-06-24 23:00:27,SCUSDT,SELL,0.01175300,9512.00000000,111.7945360000 USDT,-0.0447178100 USDT,0.3780023100
2021-06-24 23:00:27,SCUSDT,SELL,0.01175400,63398.00000000,745.1800920000 USDT,-0.2980720300 USDT,2.5828040900
2021-06-24 23:00:27,SCUSDT,SELL,0.01175000,9939.00000000,116.7832500000 USDT,-0.0467133000 USDT,0.3651540900
2021-06-24 23:00:27,SCUSDT,SELL,0.01175000,12321.00000000,144.7717500000 USDT,-0.0579087000 USDT,0.4526676200
2021-06-24 23:00:27,SCUSDT,SELL,0.01175900,3834.00000000,45.0840060000 USDT,-0.0180336000 USDT,0.1753653200
2021-06-24 23:00:27,SCUSDT,SELL,0.01175800,4218.00000000,49.5952440000 USDT,-0.0198380900 USDT,0.1887112900
2021-06-24 23:00:27,SCUSDT,SELL,0.01175600,41563.00000000,488.6146280000 USDT,-0.1954458500 USDT,1.7763826700
2021-06-24 23:00:27,SCUSDT,SELL,0.01175500,120000.00000000,"1,410.6000000000 USDT",-0.5642400000 USDT,5.0087424100
2021-06-24 23:19:47,STMXUSDT,SELL,0.01394000,7874.00000000,109.7635600000 USDT,-0.0439054200 USDT,0.4984383200
2021-06-24 23:19:47,STMXUSDT,SELL,0.01394000,8296.00000000,115.6462400000 USDT,-0.0462584900 USDT,0.5251516700
2021-06-24 23:20:04,CELRUSDT,SELL,0.02836000,1588.00000000,45.0356800000 USDT,-0.0090071300 USDT,0.0000000000
2021-06-24 23:20:28,BTSUSDT,SELL,0.04470000,1008.00000000,45.0576000000 USDT,-0.0090115200 USDT,0.0000000000
2021-06-24 23:20:30,LINAUSDT,SELL,0.02430000,1853.00000000,45.0279000000 USDT,-0.0090055700 USDT,0.0000000000
2021-06-24 23:21:40,BTSUSDT,SELL,0.04477000,1007.00000000,45.0833900000 USDT,-0.0090166700 USDT,0.0000000000
2021-06-24 23:22:31,BTSUSDT,SELL,0.04479000,130.00000000,5.8227000000 USDT,-0.0011645400 USDT,0.0000000000
2021-06-24 23:22:31,BTSUSDT,SELL,0.04479000,877.00000000,39.2808300000 USDT,-0.0078561600 USDT,0.0000000000
2021-06-24 23:22:33,LINAUSDT,SELL,0.02441000,1848.00000000,45.1096800000 USDT,-0.0090219300 USDT,0.0000000000
2021-06-24 23:23:16,BTSUSDT,SELL,0.04488000,1005.00000000,45.1044000000 USDT,-0.0090208800 USDT,0.0000000000
2021-06-24 23:23:38,BTSUSDT,SELL,0.04490000,1004.00000000,45.0796000000 USDT,-0.0090159200 USDT,0.0000000000
2021-06-24 23:23:48,CELRUSDT,SELL,0.02858000,1579.00000000,45.1278200000 USDT,-0.0090255600 USDT,0.0000000000
2021-06-24 23:23:49,DENTUSDT,SELL,0.00248700,18156.00000000,45.1539720000 USDT,-0.0090307900 USDT,0.0000000000
2021-06-24 23:24:04,BTSUSDT,SELL,0.04500000,1002.00000000,45.0900000000 USDT,-0.0090180000 USDT,0.0000000000
2021-06-24 23:24:14,CELRUSDT,SELL,0.02866000,177.00000000,5.0728200000 USDT,-0.0010145600 USDT,0.0000000000
2021-06-24 23:24:30,CELRUSDT,SELL,0.02866000,1398.00000000,40.0666800000 USDT,-0.0080133300 USDT,0.0000000000
2021-06-24 23:24:34,REEFUSDT,SELL,0.01561500,2889.00000000,45.1117350000 USDT,-0.0090223400 USDT,0.0000000000
2021-06-24 23:24:48,LINAUSDT,SELL,0.02449000,1841.00000000,45.0860900000 USDT,-0.0090172100 USDT,0.0000000000
2021-06-24 23:24:52,XLMUSDT,SELL,0.26716000,168.00000000,44.8828800000 USDT,-0.0089765700 USDT,0.0000000000
2021-06-24 23:27:09,REEFUSDT,SELL,0.01563200,2886.00000000,45.1139520000 USDT,-0.0090227900 USDT,0.0000000000
2021-06-24 23:30:28,ANKRUSDT,SELL,0.07658000,597.00000000,45.7182600000 USDT,-0.0182873000 USDT,0.8119200000
2021-06-24 23:31:43,RVNUSDT,SELL,0.05570000,810.00000000,45.1170000000 USDT,-0.0090234000 USDT,0.0000000000
2021-06-24 23:32:46,CELRUSDT,SELL,0.02871000,1572.00000000,45.1321200000 USDT,-0.0090264200 USDT,0.0000000000
2021-06-24 23:33:34,RVNUSDT,SELL,0.05580000,808.00000000,45.0864000000 USDT,-0.0090172800 USDT,0.0000000000
2021-06-24 23:41:29,ONEUSDT,BUY,0.06003000,748.00000000,44.9024400000 USDT,-0.0089804800 USDT,0.0000000000
2021-06-24 23:43:20,SCUSDT,BUY,0.01155400,3888.00000000,44.9219520000 USDT,-0.0089843900 USDT,0.0000000000
2021-06-24 23:55:43,BTSUSDT,SELL,0.04509000,1000.00000000,45.0900000000 USDT,-0.0090180000 USDT,0.0000000000
2021-06-24 23:58:26,XLMUSDT,SELL,0.26753000,168.00000000,44.9450400000 USDT,-0.0089890000 USDT,0.0000000000
2021-06-24 23:59:49,REEFUSDT,SELL,0.01570200,2872.00000000,45.0961440000 USDT,-0.0090192200 USDT,0.0000000000
2021-06-25 00:00:06,XLMUSDT,SELL,0.26890000,167.00000000,44.9063000000 USDT,-0.0089812600 USDT,0.0000000000
2021-06-25 00:00:16,CELRUSDT,SELL,0.02880000,1567.00000000,45.1296000000 USDT,-0.0090259200 USDT,0.0000000000
2021-06-25 00:00:17,DENTUSDT,SELL,0.00249400,18108.00000000,45.1613520000 USDT,-0.0090322700 USDT,0.0000000000
2021-06-25 00:00:52,XLMUSDT,SELL,0.27073000,111.00000000,30.0510300000 USDT,-0.0060102000 USDT,0.0000000000
2021-06-25 00:00:52,XLMUSDT,SELL,0.27073000,55.00000000,14.8901500000 USDT,-0.0029780300 USDT,0.0000000000
2021-06-25 00:02:07,XLMUSDT,SELL,0.27167000,166.00000000,45.0972200000 USDT,-0.0090194400 USDT,0.0000000000
2021-06-25 00:02:25,BTSUSDT,SELL,0.04573000,986.00000000,45.0897800000 USDT,-0.0090179500 USDT,0.0000000000
2021-06-25 00:02:57,RVNUSDT,SELL,0.05585000,807.00000000,45.0709500000 USDT,-0.0090141900 USDT,0.0000000000
2021-06-25 00:03:37,XLMUSDT,SELL,0.27144000,28.00000000,7.6003200000 USDT,-0.0015200600 USDT,0.0000000000
2021-06-25 00:03:37,XLMUSDT,SELL,0.27144000,138.00000000,37.4587200000 USDT,-0.0074917400 USDT,0.0000000000
2021-06-25 00:03:43,LINAUSDT,SELL,0.02456000,1837.00000000,45.1167200000 USDT,-0.0090233400 USDT,0.0000000000
2021-06-25 00:05:47,XLMUSDT,SELL,0.27183000,165.00000000,44.8519500000 USDT,-0.0089703900 USDT,0.0000000000
2021-06-25 00:05:51,RSRUSDT,SELL,0.02363100,867.00000000,20.4880770000 USDT,-0.0040976100 USDT,0.0000000000
2021-06-25 00:05:51,RSRUSDT,SELL,0.02363100,361.00000000,8.5307910000 USDT,-0.0017061500 USDT,0.0000000000
2021-06-25 00:05:52,RSRUSDT,SELL,0.02363100,679.00000000,16.0454490000 USDT,-0.0032090800 USDT,0.0000000000
2021-06-25 00:06:10,VETUSDT,SELL,0.08214000,290.00000000,23.8206000000 USDT,-0.0047641200 USDT,0.0000000000
2021-06-25 00:06:10,VETUSDT,SELL,0.08214000,259.00000000,21.2742600000 USDT,-0.0042548500 USDT,0.0000000000
2021-06-25 00:06:13,BTSUSDT,SELL,0.04603000,980.00000000,45.1094000000 USDT,-0.0090218800 USDT,0.0000000000
2021-06-25 00:06:15,DENTUSDT,SELL,0.00251400,17964.00000000,45.1614960000 USDT,-0.0090322900 USDT,0.0000000000
2021-06-25 00:06:23,RVNUSDT,SELL,0.05597000,806.00000000,45.1118200000 USDT,-0.0090223600 USDT,0.0000000000
2021-06-25 00:07:43,RSRUSDT,SELL,0.02374400,1900.00000000,45.1136000000 USDT,-0.0090227200 USDT,0.0000000000
2021-06-25 00:07:44,SCUSDT,SELL,0.01167800,3888.00000000,45.4040640000 USDT,-0.0181616200 USDT,0.4821120000
2021-06-25 00:08:17,CELRUSDT,SELL,0.02907000,1553.00000000,45.1457100000 USDT,-0.0090291400 USDT,0.0000000000
2021-06-25 00:08:32,RSRUSDT,SELL,0.02381500,1895.00000000,45.1294250000 USDT,-0.0090258800 USDT,0.0000000000
2021-06-25 00:08:32,XLMUSDT,SELL,0.27331000,165.00000000,45.0961500000 USDT,-0.0090192300 USDT,0.0000000000
2021-06-25 00:08:36,BTSUSDT,SELL,0.04629000,974.00000000,45.0864600000 USDT,-0.0090172900 USDT,0.0000000000
2021-06-25 00:08:42,RVNUSDT,SELL,0.05629000,801.00000000,45.0882900000 USDT,-0.0090176500 USDT,0.0000000000
2021-06-25 00:09:24,BTSUSDT,SELL,0.04644000,971.00000000,45.0932400000 USDT,-0.0090186400 USDT,0.0000000000
2021-06-25 00:09:33,REEFUSDT,SELL,0.01591700,2834.00000000,45.1087780000 USDT,-0.0090217500 USDT,0.0000000000
2021-06-25 00:10:21,ONEUSDT,SELL,0.06120000,748.00000000,45.7776000000 USDT,-0.0183110400 USDT,0.8751600000
2021-06-25 00:10:50,CELRUSDT,SELL,0.02922000,1545.00000000,45.1449000000 USDT,-0.0090289800 USDT,0.0000000000
2021-06-25 00:15:32,ADAUSDT,SELL,1.37160000,130.00000000,178.3080000000 USDT,-0.0713232000 USDT,2.1416000000
2021-06-25 00:20:13,LINAUSDT,SELL,0.02488000,1813.00000000,45.1074400000 USDT,-0.0090214800 USDT,0.0000000000
2021-06-25 00:20:14,VETUSDT,SELL,0.08280000,545.00000000,45.1260000000 USDT,-0.0090252000 USDT,0.0000000000
2021-06-25 00:21:11,REEFUSDT,SELL,0.01592900,2832.00000000,45.1109280000 USDT,-0.0090221800 USDT,0.0000000000
2021-06-25 00:21:30,RSRUSDT,SELL,0.02388900,1889.00000000,45.1263210000 USDT,-0.0090252600 USDT,0.0000000000
2021-06-25 00:26:08,CELRUSDT,SELL,0.02933000,1540.00000000,45.1682000000 USDT,-0.0090336400 USDT,0.0000000000
2021-06-25 00:28:42,DENTUSDT,SELL,0.00253500,17818.00000000,45.1686300000 USDT,-0.0090337200 USDT,0.0000000000
2021-06-25 00:46:11,ONEUSDT,BUY,0.06075000,739.00000000,44.8942500000 USDT,-0.0089788500 USDT,0.0000000000
2021-06-25 00:47:34,XRPUSDT,BUY,0.67560000,66.50000000,44.9274000000 USDT,-0.0089854800 USDT,0.0000000000
2021-06-25 00:47:48,ONEUSDT,BUY,0.06059000,741.00000000,44.8971900000 USDT,-0.0089794300 USDT,0.0000000000
2021-06-25 00:48:49,XRPUSDT,BUY,0.67310000,66.70000000,44.8957700000 USDT,-0.0089791500 USDT,0.0000000000
2021-06-25 00:56:24,ADAUSDT,BUY,1.35740000,33.00000000,44.7942000000 USDT,-0.0089588300 USDT,0.0000000000
2021-06-25 01:00:37,REEFUSDT,BUY,0.01548500,38000.00000000,588.4300000000 USDT,-0.2353720000 USDT,2.9979124300
2021-06-25 01:00:37,REEFUSDT,BUY,0.01548400,5500.00000000,85.1620000000 USDT,-0.0340648000 USDT,0.4394083700
2021-06-25 01:00:37,REEFUSDT,BUY,0.01548700,2591.00000000,40.1268170000 USDT,-0.0160507200 USDT,0.1992282900
2021-06-25 01:00:37,REEFUSDT,BUY,0.01548700,9000.00000000,139.3830000000 USDT,-0.0557532000 USDT,0.6920318900
2021-06-25 01:01:11,XRPUSDT,BUY,0.66320000,67.60000000,44.8323200000 USDT,-0.0089664600 USDT,0.0000000000
2021-06-25 01:01:27,AKROUSDT,BUY,0.01735000,723.00000000,12.5440500000 USDT,-0.0025088100 USDT,0.0000000000
2021-06-25 01:01:27,AKROUSDT,BUY,0.01735000,1863.00000000,32.3230500000 USDT,-0.0064646100 USDT,0.0000000000
2021-06-25 01:01:59,SCUSDT,BUY,0.01149300,3908.00000000,44.9146440000 USDT,-0.0089829200 USDT,0.0000000000
2021-06-25 01:02:11,AKROUSDT,BUY,0.01732000,2589.00000000,44.8414800000 USDT,-0.0089682900 USDT,0.0000000000
2021-06-25 01:02:14,XRPUSDT,BUY,0.65940000,68.00000000,44.8392000000 USDT,-0.0089678400 USDT,0.0000000000
2021-06-25 01:02:18,ONEUSDT,BUY,0.05946000,754.00000000,44.8328400000 USDT,-0.0089665600 USDT,0.0000000000
2021-06-25 01:03:55,ONEUSDT,BUY,0.05924000,757.00000000,44.8446800000 USDT,-0.0089689300 USDT,0.0000000000
2021-06-25 01:03:58,AKROUSDT,BUY,0.01726000,2597.00000000,44.8242200000 USDT,-0.0089648400 USDT,0.0000000000
2021-06-25 01:04:52,LINAUSDT,BUY,0.02435000,9192.00000000,223.8252000000 USDT,-0.0895300800 USDT,1.6226300000
2021-06-25 01:05:28,RSRUSDT,BUY,0.02309800,7118.00000000,164.4115640000 USDT,-0.0657646200 USDT,4.7791636000
2021-06-25 01:05:28,RSRUSDT,BUY,0.02309300,473.00000000,10.9229890000 USDT,-0.0043691900 USDT,0.3199463900
2021-06-25 01:06:04,RVNUSDT,BUY,0.05473000,1300.00000000,71.1490000000 USDT,-0.0284596000 USDT,0.5817726800
2021-06-25 01:06:04,RVNUSDT,BUY,0.05474000,1300.00000000,71.1620000000 USDT,-0.0284648000 USDT,0.5687726800
2021-06-25 01:06:04,XLMUSDT,BUY,0.26421000,3558.00000000,940.0591800000 USDT,-0.3760236700 USDT,4.7883199900
2021-06-25 01:06:04,RVNUSDT,BUY,0.05469000,709.00000000,38.7752100000 USDT,-0.0155100800 USDT,0.3456498700
2021-06-25 01:06:04,RVNUSDT,BUY,0.05474000,1779.00000000,97.3824600000 USDT,-0.0389529800 USDT,0.7783435400
2021-06-25 01:06:04,RVNUSDT,BUY,0.05475000,7623.00000000,417.3592500000 USDT,-0.1669437000 USDT,3.2589655200
2021-06-25 01:06:04,RVNUSDT,BUY,0.05475000,1186.00000000,64.9335000000 USDT,-0.0259734000 USDT,0.5070356900
2021-06-25 01:14:18,ONEUSDT,BUY,0.05909000,758.00000000,44.7902200000 USDT,-0.0089580400 USDT,0.0000000000
2021-06-25 01:14:23,XRPUSDT,BUY,0.65640000,68.30000000,44.8321200000 USDT,-0.0089664200 USDT,0.0000000000
2021-06-25 01:23:06,SCUSDT,BUY,0.01140900,3927.00000000,44.8031430000 USDT,-0.0089606200 USDT,0.0000000000
2021-06-25 01:32:57,RSRUSDT,SELL,0.02329900,1935.00000000,45.0835650000 USDT,-0.0090167100 USDT,0.0000000000
2021-06-25 01:56:41,CELRUSDT,SELL,0.02999000,1507.00000000,45.1949300000 USDT,-0.0090389800 USDT,0.0000000000
2021-06-25 01:58:25,SCUSDT,SELL,0.01160000,5937.00000000,68.8692000000 USDT,-0.0275476800 USDT,0.8852176800
2021-06-25 01:58:25,SCUSDT,SELL,0.01159800,1898.00000000,22.0130040000 USDT,-0.0088052000 USDT,0.2791993100
2021-06-25 02:00:45,ADAUSDT,SELL,1.37100000,33.00000000,45.2430000000 USDT,-0.0180972000 USDT,0.4488000000
2021-06-25 02:02:43,BTSUSDT,SELL,0.04610000,979.00000000,45.1319000000 USDT,-0.0090263800 USDT,0.0000000000
2021-06-25 02:05:25,ONEUSDT,SELL,0.06116000,86.00000000,5.2597600000 USDT,-0.0021039000 USDT,0.1153776300
2021-06-25 02:05:25,XRPUSDT,SELL,0.68010000,337.10000000,229.2617100000 USDT,-0.0917046800 USDT,4.9349000000
2021-06-25 02:05:25,ONEUSDT,SELL,0.06108000,3663.00000000,223.7360400000 USDT,-0.0894944100 USDT,4.6212423600
2021-06-25 02:12:45,RSRUSDT,SELL,0.02381700,1896.00000000,45.1570320000 USDT,-0.0090314000 USDT,0.0000000000
2021-06-25 02:12:49,BTSUSDT,SELL,0.04628000,975.00000000,45.1230000000 USDT,-0.0090246000 USDT,0.0000000000
2021-06-25 02:15:46,DENTUSDT,SELL,0.00249900,18086.00000000,45.1969140000 USDT,-0.0090393800 USDT,0.0000000000
2021-06-25 02:21:37,CELRUSDT,SELL,0.03025000,1494.00000000,45.1935000000 USDT,-0.0090387000 USDT,0.0000000000
2021-06-25 02:43:10,ZILUSDT,BUY,0.08043000,558.00000000,44.8799400000 USDT,-0.0089759800 USDT,0.0000000000
2021-06-25 02:48:52,REEFUSDT,BUY,0.01578500,2846.00000000,44.9241100000 USDT,-0.0089848200 USDT,0.0000000000
2021-06-25 03:06:15,ADAUSDT,BUY,1.36840000,32.00000000,43.7888000000 USDT,-0.0087577600 USDT,0.0000000000
2021-06-25 03:07:50,ZILUSDT,BUY,0.07951000,85.00000000,6.7583500000 USDT,-0.0013516700 USDT,0.0000000000
2021-06-25 03:07:50,ZILUSDT,BUY,0.07951000,479.00000000,38.0852900000 USDT,-0.0076170500 USDT,0.0000000000
2021-06-25 03:08:09,XLMUSDT,BUY,0.26863000,167.00000000,44.8612100000 USDT,-0.0089722400 USDT,0.0000000000
2021-06-25 03:08:16,RVNUSDT,BUY,0.05584000,805.00000000,44.9512000000 USDT,-0.0089902400 USDT,0.0000000000
2021-06-25 03:10:02,SCUSDT,BUY,0.01181800,3801.00000000,44.9202180000 USDT,-0.0089840400 USDT,0.0000000000
2021-06-25 03:15:15,SCUSDT,BUY,0.01176800,3817.00000000,44.9184560000 USDT,-0.0089836900 USDT,0.0000000000
2021-06-25 03:16:03,AKROUSDT,BUY,0.01781000,2517.00000000,44.8277700000 USDT,-0.0089655500 USDT,0.0000000000
2021-06-25 03:17:24,ZILUSDT,BUY,0.07919000,566.00000000,44.8215400000 USDT,-0.0089643000 USDT,0.0000000000
2021-06-25 03:17:27,ADAUSDT,BUY,1.36100000,32.00000000,43.5520000000 USDT,-0.0087104000 USDT,0.0000000000
2021-06-25 03:18:00,XRPUSDT,BUY,0.67400000,66.60000000,44.8884000000 USDT,-0.0089776800 USDT,0.0000000000
2021-06-25 03:19:28,RVNUSDT,BUY,0.05552000,808.00000000,44.8601600000 USDT,-0.0089720300 USDT,0.0000000000
2021-06-25 03:30:11,AKROUSDT,BUY,0.01770000,2533.00000000,44.8341000000 USDT,-0.0089668200 USDT,0.0000000000
2021-06-25 03:30:29,ZILUSDT,BUY,0.07877000,569.00000000,44.8201300000 USDT,-0.0089640200 USDT,0.0000000000
2021-06-25 03:31:04,REEFUSDT,BUY,0.01553200,2888.00000000,44.8564160000 USDT,-0.0089712800 USDT,0.0000000000
2021-06-25 03:44:31,ONEUSDT,SELL,0.06153000,732.00000000,45.0399600000 USDT,-0.0090079900 USDT,0.0000000000
2021-06-25 03:48:26,LINAUSDT,SELL,0.02491000,1808.00000000,45.0372800000 USDT,-0.0090074500 USDT,0.0000000000
2021-06-25 04:16:09,XLMUSDT,BUY,0.26629000,122.00000000,32.4873800000 USDT,-0.0064974700 USDT,0.0000000000
2021-06-25 04:16:09,XLMUSDT,BUY,0.26629000,46.00000000,12.2493400000 USDT,-0.0024498600 USDT,0.0000000000
2021-06-25 04:25:15,RVNUSDT,BUY,0.05539000,810.00000000,44.8659000000 USDT,-0.0089731800 USDT,0.0000000000
2021-06-25 04:25:33,AKROUSDT,BUY,0.01754000,2556.00000000,44.8322400000 USDT,-0.0089664400 USDT,0.0000000000
2021-06-25 04:26:43,LINAUSDT,BUY,0.02464000,1808.00000000,44.5491200000 USDT,-0.0178196400 USDT,0.4881600000
2021-06-25 04:29:34,AKROUSDT,BUY,0.01749000,2563.00000000,44.8268700000 USDT,-0.0089653700 USDT,0.0000000000
2021-06-25 04:35:35,AKROUSDT,BUY,0.01741000,2575.00000000,44.8307500000 USDT,-0.0089661500 USDT,0.0000000000
2021-06-25 04:37:25,XLMUSDT,BUY,0.26523000,169.00000000,44.8238700000 USDT,-0.0089647700 USDT,0.0000000000
2021-06-25 04:39:32,ONEUSDT,BUY,0.06080000,732.00000000,44.5056000000 USDT,-0.0178022400 USDT,0.5343600000
2021-06-25 05:02:44,AKROUSDT,BUY,0.01732000,2588.00000000,44.8241600000 USDT,-0.0089648300 USDT,0.0000000000
2021-06-25 05:07:30,RVNUSDT,BUY,0.05487000,817.00000000,44.8287900000 USDT,-0.0089657500 USDT,0.0000000000
2021-06-25 05:25:43,REEFUSDT,BUY,0.01535000,2923.00000000,44.8680500000 USDT,-0.0089736100 USDT,0.0000000000
2021-06-25 05:25:43,XRPUSDT,BUY,0.66570000,67.40000000,44.8681800000 USDT,-0.0089736300 USDT,0.0000000000
2021-06-25 05:25:43,SCUSDT,BUY,0.01152000,3892.00000000,44.8358400000 USDT,-0.0089671600 USDT,0.0000000000
2021-06-25 05:25:44,ADAUSDT,BUY,1.35270000,33.00000000,44.6391000000 USDT,-0.0089278200 USDT,0.0000000000
2021-06-25 05:37:13,ONEUSDT,BUY,0.05988000,750.00000000,44.9100000000 USDT,-0.0089820000 USDT,0.0000000000
2021-06-25 05:38:16,ADAUSDT,BUY,1.34680000,33.00000000,44.4444000000 USDT,-0.0088888800 USDT,0.0000000000
2021-06-25 05:38:18,REEFUSDT,BUY,0.01527300,941.00000000,14.3718930000 USDT,-0.0028743700 USDT,0.0000000000
2021-06-25 05:38:18,REEFUSDT,BUY,0.01527300,1997.00000000,30.5001810000 USDT,-0.0061000300 USDT,0.0000000000
2021-06-25 05:38:21,RVNUSDT,BUY,0.05431000,826.00000000,44.8600600000 USDT,-0.0089720100 USDT,0.0000000000
2021-06-25 05:40:28,CELRUSDT,BUY,0.02839000,15520.00000000,440.6128000000 USDT,-0.1762451200 USDT,10.7991600000
2021-06-25 06:15:11,CELRUSDT,BUY,0.02844000,10.00000000,0.2844000000 USDT,-0.0001137600 USDT,0.0000000000
2021-06-25 06:15:11,CELRUSDT,BUY,0.02844000,1568.00000000,44.5939200000 USDT,-0.0178375600 USDT,0.0000000000
2021-06-25 06:15:56,LINAUSDT,BUY,0.02415000,1861.00000000,44.9431500000 USDT,-0.0089886200 USDT,0.0000000000
2021-06-25 06:21:32,RSRUSDT,SELL,0.02340400,1928.00000000,45.1229120000 USDT,-0.0090245800 USDT,0.0000000000
2021-06-25 06:31:36,ZILUSDT,BUY,0.07688000,583.00000000,44.8210400000 USDT,-0.0089642000 USDT,0.0000000000
2021-06-25 06:31:37,RVNUSDT,BUY,0.05418000,828.00000000,44.8610400000 USDT,-0.0089722000 USDT,0.0000000000
2021-06-25 06:32:06,XRPUSDT,BUY,0.66190000,13.00000000,8.6047000000 USDT,-0.0017209400 USDT,0.0000000000
2021-06-25 06:32:06,XRPUSDT,BUY,0.66190000,54.80000000,36.2721200000 USDT,-0.0072544200 USDT,0.0000000000
2021-06-25 06:32:17,LINAUSDT,BUY,0.02393000,1244.00000000,29.7689200000 USDT,-0.0119075600 USDT,0.0000000000
2021-06-25 06:32:17,LINAUSDT,BUY,0.02392000,627.00000000,14.9978400000 USDT,-0.0059991300 USDT,0.0000000000
2021-06-25 06:32:18,RVNUSDT,BUY,0.05394000,832.00000000,44.8780800000 USDT,-0.0179512300 USDT,0.0000000000
2021-06-25 06:32:18,XRPUSDT,BUY,0.65980000,67.90000000,44.8004200000 USDT,-0.0179201600 USDT,0.0000000000
2021-06-25 06:32:20,AKROUSDT,BUY,0.01709000,2624.00000000,44.8441600000 USDT,-0.0089688300 USDT,0.0000000000
2021-06-25 06:32:26,REEFUSDT,BUY,0.01524800,2942.00000000,44.8596160000 USDT,-0.0089719200 USDT,0.0000000000
2021-06-25 06:32:36,ZILUSDT,BUY,0.07662000,585.00000000,44.8227000000 USDT,-0.0089645400 USDT,0.0000000000
2021-06-25 06:33:36,RSRUSDT,BUY,0.02310600,5759.00000000,133.0674540000 USDT,-0.0532269800 USDT,2.2960549900
2021-06-25 06:34:58,LINAUSDT,BUY,0.02384000,1881.00000000,44.8430400000 USDT,-0.0089686000 USDT,0.0000000000
2021-06-25 06:35:29,DENTUSDT,BUY,0.00238500,41713.00000000,99.4855050000 USDT,-0.0397942000 USDT,0.8412327400
