Date(UTC),Pair,Side,Price,Quantity,Amount,Fee,Realized Profit
2021-10-25 07:30:13,IOTAUSDT,BUY,1.32820000,98.30000000,130.5620600000 USDT,-0.0522248200 USDT,-0.1081300000
2021-10-25 07:30:13,IOTAUSDT,BUY,1.32810000,10.20000000,13.5466200000 USDT,-0.0054186400 USDT,-0.0102000000
2021-10-25 07:30:15,XRPUSDT,SELL,1.09930000,32.70000000,35.9471100000 USDT,-0.0143788400 USDT,0.0000000000
2021-10-25 07:30:31,XLMUSDT,SELL,0.38029000,94.00000000,35.7472600000 USDT,-0.0071494500 USDT,0.0000000000
2021-10-25 07:34:07,XRPUSDT,SELL,1.10050000,32.70000000,35.9863500000 USDT,-0.0071972700 USDT,0.0000000000
2021-10-25 07:35:12,THETAUSDT,BUY,6.70700000,21.40000000,143.5298000000 USDT,-0.0287059600 USDT,0.0000000000
2021-10-25 07:38:15,UNIUSDT,SELL,26.53800000,1.00000000,26.5380000000 USDT,-0.0053076000 USDT,0.0000000000
2021-10-25 07:38:21,ALGOUSDT,SELL,1.86900000,239.90000000,448.3731000000 USDT,-0.1793492400 USDT,4.5949176500
2021-10-25 07:38:21,ALGOUSDT,SELL,1.86900000,160.40000000,299.7876000000 USDT,-0.1199150400 USDT,3.0722167200
2021-10-25 07:38:21,ALGOUSDT,SELL,1.86890000,88.60000000,165.5845400000 USDT,-0.0662338100 USDT,1.6881375100
2021-10-25 07:38:21,ALGOUSDT,SELL,1.86900000,267.40000000,499.7706000000 USDT,-0.1999082400 USDT,5.1216381000
2021-10-25 07:39:44,ADAUSDT,SELL,2.16270000,16.00000000,34.6032000000 USDT,-0.0069206400 USDT,0.0000000000
2021-10-25 07:42:51,THETAUSDT,BUY,6.70000000,5.30000000,35.5100000000 USDT,-0.0071020000 USDT,0.0000000000
2021-10-25 07:43:10,LINKUSDT,BUY,30.80300000,4.67000000,143.8500100000 USDT,-0.0287700000 USDT,0.0000000000
2021-10-25 07:52:55,NEARUSDT,BUY,10.36820000,13.00000000,134.7866000000 USDT,-0.0269573200 USDT,0.0000000000
2021-10-25 07:53:46,GRTUSDT,BUY,1.00119000,35.00000000,35.0416500000 USDT,-0.0070083300 USDT,0.0000000000
2021-10-25 07:56:33,SUSHIUSDT,SELL,10.75000000,3.00000000,32.2500000000 USDT,-0.0064500000 USDT,0.0000000000
2021-10-25 07:57:39,ATOMUSDT,BUY,34.77600000,1.03000000,35.8192800000 USDT,-0.0071638500 USDT,0.0000000000
2021-10-25 07:57:43,AXSUSDT,SELL,126.43000000,1.00000000,126.4300000000 USDT,-0.0252860000 USDT,0.0000000000
2021-10-25 07:58:03,ATOMUSDT,BUY,34.78500000,1.03000000,35.8285500000 USDT,-0.0071657100 USDT,0.0000000000
2021-10-25 07:58:05,AXSUSDT,SELL,126.66000000,1.00000000,126.6600000000 USDT,-0.0253320000 USDT,0.0000000000
2021-10-25 07:58:08,THETAUSDT,BUY,6.66300000,5.30000000,35.3139000000 USDT,-0.0070627800 USDT,0.0000000000
2021-10-25 07:59:11,AXSUSDT,SELL,127.34000000,1.00000000,127.3400000000 USDT,-0.0254680000 USDT,0.0000000000
2021-10-25 08:00:53,AXSUSDT,SELL,128.24000000,1.00000000,128.2400000000 USDT,-0.0256480000 USDT,0.0000000000
2021-10-25 08:01:41,FILUSDT,SELL,63.58900000,0.50000000,31.7945000000 USDT,-0.0063589000 USDT,0.0000000000
2021-10-25 08:01:46,AXSUSDT,SELL,129.06000000,1.00000000,129.0600000000 USDT,-0.0258120000 USDT,0.0000000000
2021-10-25 08:02:41,AXSUSDT,SELL,128.84000000,1.00000000,128.8400000000 USDT,-0.0257680000 USDT,0.0000000000
2021-10-25 08:08:09,DOGEUSDT,BUY,0.26740000,134.00000000,35.8316000000 USDT,-0.0071663200 USDT,0.0000000000
2021-10-25 08:08:21,GRTUSDT,BUY,0.99867000,35.00000000,34.9534500000 USDT,-0.0069906900 USDT,0.0000000000
2021-10-25 08:08:26,DOGEUSDT,BUY,0.26695000,134.00000000,35.7713000000 USDT,-0.0071542600 USDT,0.0000000000
2021-10-25 08:09:35,EGLDUSDT,BUY,294.60000000,0.30000000,88.3800000000 USDT,-0.0353520000 USDT,0.0000000000
2021-10-25 08:09:35,EGLDUSDT,BUY,294.56000000,0.10000000,29.4560000000 USDT,-0.0117824000 USDT,0.0000000000
2021-10-25 08:11:26,DOGEUSDT,BUY,0.26549000,135.00000000,35.8411500000 USDT,-0.0071682300 USDT,0.0000000000
2021-10-25 08:11:52,DOGEUSDT,BUY,0.26449000,19.00000000,5.0253100000 USDT,-0.0020101200 USDT,0.0000000000
2021-10-25 08:11:52,DOGEUSDT,BUY,0.26452000,116.00000000,30.6843200000 USDT,-0.0122737200 USDT,0.0000000000
2021-10-25 08:14:04,ATOMUSDT,BUY,34.74600000,1.03000000,35.7883800000 USDT,-0.0071576700 USDT,0.0000000000
2021-10-25 08:14:11,DOGEUSDT,BUY,0.26512000,135.00000000,35.7912000000 USDT,-0.0071582400 USDT,0.0000000000
2021-10-25 08:15:41,THETAUSDT,BUY,6.65500000,5.40000000,35.9370000000 USDT,-0.0071874000 USDT,0.0000000000
2021-10-25 08:17:25,DOGEUSDT,BUY,0.26484000,135.00000000,35.7534000000 USDT,-0.0071506800 USDT,0.0000000000
2021-10-25 08:19:03,AXSUSDT,SELL,127.91000000,1.00000000,127.9100000000 USDT,-0.0255820000 USDT,0.0000000000
2021-10-25 08:26:53,IOTAUSDT,SELL,1.32950000,108.40000000,144.1178000000 USDT,-0.0576471200 USDT,0.0000000000
2021-10-25 08:28:02,IOTAUSDT,BUY,1.32980000,104.60000000,139.0970800000 USDT,-0.0556388300 USDT,-0.0313800000
2021-10-25 08:28:02,IOTAUSDT,BUY,1.32980000,3.80000000,5.0532400000 USDT,-0.0020212900 USDT,-0.0011400000
2021-10-25 08:28:06,OMGUSDT,BUY,14.67600000,9.70000000,142.3572000000 USDT,-0.0284714400 USDT,0.0000000000
2021-10-25 08:33:50,LINKUSDT,SELL,31.08800000,4.67000000,145.1809600000 USDT,-0.0580723800 USDT,1.3309500000
2021-10-25 08:38:29,MATICUSDT,SELL,1.63520000,88.00000000,143.8976000000 USDT,-0.0287795200 USDT,0.0000000000
2021-10-25 08:39:39,MATICUSDT,BUY,1.63490000,67.00000000,109.5383000000 USDT,-0.0438153200 USDT,0.0201000000
2021-10-25 08:39:39,MATICUSDT,BUY,1.63500000,21.00000000,34.3350000000 USDT,-0.0137340000 USDT,0.0042000000
2021-10-25 08:45:26,SRMUSDT,SELL,7.76000000,15.00000000,116.4000000000 USDT,-0.0465600000 USDT,1.2636305700
2021-10-25 08:45:26,SRMUSDT,SELL,7.76000000,112.00000000,869.1200000000 USDT,-0.3476480000 USDT,9.4351082800
2021-10-25 08:45:26,SRMUSDT,SELL,7.76100000,29.00000000,225.0690000000 USDT,-0.0900276000 USDT,2.4720191000
2021-10-25 08:45:26,SRMUSDT,SELL,7.76000000,1.00000000,7.7600000000 USDT,-0.0031040000 USDT,0.0842420300
2021-10-25 08:47:46,AVAXUSDT,SELL,66.78700000,2.00000000,133.5740000000 USDT,-0.0534296000 USDT,1.2040000000
2021-10-25 09:28:29,LTCUSDT,BUY,193.86000000,0.18500000,35.8641000000 USDT,-0.0071728200 USDT,0.0000000000
2021-10-25 09:29:11,TRXUSDT,BUY,0.10094000,356.00000000,35.9346400000 USDT,-0.0071869200 USDT,0.0000000000
2021-10-25 09:34:41,EOSUSDT,BUY,4.80900000,7.40000000,35.5866000000 USDT,-0.0071173200 USDT,0.0000000000
2021-10-25 09:35:02,DOTUSDT,BUY,43.55800000,0.80000000,34.8464000000 USDT,-0.0069692800 USDT,0.0000000000
2021-10-25 09:35:03,FTMUSDT,BUY,2.92699000,49.00000000,143.4225100000 USDT,-0.0573690000 USDT,0.0000000000
2021-10-25 09:35:13,EOSUSDT,BUY,4.80400000,7.40000000,35.5496000000 USDT,-0.0071099200 USDT,0.0000000000
2021-10-25 09:35:35,THETAUSDT,BUY,6.66000000,5.30000000,35.2980000000 USDT,-0.0070596000 USDT,0.0000000000
2021-10-25 09:35:36,BCHUSDT,BUY,620.13000000,0.05800000,35.9675400000 USDT,-0.0071935000 USDT,0.0000000000
2021-10-25 09:37:00,FILUSDT,SELL,63.62900000,0.50000000,31.8145000000 USDT,-0.0063629000 USDT,0.0000000000
2021-10-25 09:37:20,THETAUSDT,BUY,6.65300000,5.40000000,35.9262000000 USDT,-0.0071852400 USDT,0.0000000000
2021-10-25 09:37:43,FILUSDT,SELL,63.71100000,0.50000000,31.8555000000 USDT,-0.0063711000 USDT,0.0000000000
2021-10-25 09:38:35,FILUSDT,SELL,63.79600000,0.50000000,31.8980000000 USDT,-0.0063796000 USDT,0.0000000000
2021-10-25 09:40:19,FILUSDT,SELL,63.96300000,0.50000000,31.9815000000 USDT,-0.0063963000 USDT,0.0000000000
2021-10-25 09:45:10,FILUSDT,SELL,64.14300000,0.50000000,32.0715000000 USDT,-0.0064143000 USDT,0.0000000000
2021-10-25 09:45:32,FILUSDT,SELL,64.20000000,0.50000000,32.1000000000 USDT,-0.0064200000 USDT,0.0000000000
2021-10-25 09:46:35,GRTUSDT,SELL,1.03143000,208.00000000,214.5374400000 USDT,-0.0858149700 USDT,1.8983199900
2021-10-25 09:47:27,FTMUSDT,BUY,2.89618000,49.00000000,141.9128200000 USDT,-0.0283825600 USDT,0.0000000000
2021-10-25 09:48:01,THETAUSDT,BUY,6.64700000,5.40000000,35.8938000000 USDT,-0.0071787600 USDT,0.0000000000
2021-10-25 09:55:49,SUSHIUSDT,SELL,10.73100000,3.00000000,32.1930000000 USDT,-0.0064386000 USDT,0.0000000000
2021-10-25 10:00:36,THETAUSDT,BUY,6.63400000,5.40000000,35.8236000000 USDT,-0.0071647200 USDT,0.0000000000
2021-10-25 10:03:07,SUSHIUSDT,SELL,10.74400000,3.00000000,32.2320000000 USDT,-0.0064464000 USDT,0.0000000000
2021-10-25 10:03:36,AVAXUSDT,SELL,66.58700000,2.00000000,133.1740000000 USDT,-0.0266348000 USDT,0.0000000000
2021-10-25 10:03:56,LTCUSDT,SELL,195.51000000,1.48600000,290.5278600000 USDT,-0.1162111400 USDT,2.8925799900
2021-10-25 10:05:07,AVAXUSDT,BUY,66.53100000,2.00000000,133.0620000000 USDT,-0.0532248000 USDT,0.1120000000
2021-10-25 10:06:19,EGLDUSDT,BUY,293.43000000,0.10000000,29.3430000000 USDT,-0.0058686000 USDT,0.0000000000
2021-10-25 10:08:03,EGLDUSDT,BUY,292.51000000,0.10000000,29.2510000000 USDT,-0.0058502000 USDT,0.0000000000
2021-10-25 10:10:27,FILUSDT,SELL,64.20800000,0.50000000,32.1040000000 USDT,-0.0064208000 USDT,0.0000000000
2021-10-25 10:10:46,DOGEUSDT,BUY,0.26420000,135.00000000,35.6670000000 USDT,-0.0071334000 USDT,0.0000000000
2021-10-25 10:11:16,EOSUSDT,BUY,4.80000000,7.40000000,35.5200000000 USDT,-0.0071040000 USDT,0.0000000000
2021-10-25 10:12:04,DOGEUSDT,BUY,0.26333000,136.00000000,35.8128800000 USDT,-0.0071625700 USDT,0.0000000000
2021-10-25 10:12:21,FILUSDT,SELL,64.33100000,0.50000000,32.1655000000 USDT,-0.0064331000 USDT,0.0000000000
2021-10-25 10:12:24,OMGUSDT,BUY,14.34190000,2.50000000,35.8547500000 USDT,-0.0071709500 USDT,0.0000000000
2021-10-25 10:12:29,BCHUSDT,BUY,619.53000000,0.05800000,35.9327400000 USDT,-0.0071865400 USDT,0.0000000000
2021-10-25 10:13:54,FILUSDT,SELL,64.68000000,0.50000000,32.3400000000 USDT,-0.0064680000 USDT,0.0000000000
2021-10-25 10:15:35,FILUSDT,SELL,64.90900000,0.50000000,32.4545000000 USDT,-0.0064909000 USDT,0.0000000000
2021-10-25 10:18:29,DOGEUSDT,BUY,0.26346000,136.00000000,35.8305600000 USDT,-0.0071661100 USDT,0.0000000000
2021-10-25 10:18:30,DOTUSDT,BUY,43.47300000,0.80000000,34.7784000000 USDT,-0.0069556800 USDT,0.0000000000
2021-10-25 10:18:33,TRXUSDT,BUY,0.10083000,356.00000000,35.8954800000 USDT,-0.0071790900 USDT,0.0000000000
2021-10-25 10:20:38,DOGEUSDT,BUY,0.26287000,136.00000000,35.7503200000 USDT,-0.0071500600 USDT,0.0000000000
2021-10-25 10:20:41,TRXUSDT,BUY,0.10071000,357.00000000,35.9534700000 USDT,-0.0071906900 USDT,0.0000000000
2021-10-25 10:21:28,ALGOUSDT,SELL,1.89610000,76.00000000,144.1036000000 USDT,-0.0288207200 USDT,0.0000000000
2021-10-25 10:21:50,DOGEUSDT,BUY,0.26221000,136.00000000,35.6605600000 USDT,-0.0071321100 USDT,0.0000000000
2021-10-25 10:21:55,FTMUSDT,BUY,2.89433000,12.00000000,34.7319600000 USDT,-0.0069463900 USDT,0.0000000000
2021-10-25 10:22:03,NEARUSDT,BUY,10.22590000,3.00000000,30.6777000000 USDT,-0.0061355400 USDT,0.0000000000
2021-10-25 10:22:21,AAVEUSDT,BUY,310.15000000,0.10000000,31.0150000000 USDT,-0.0062030000 USDT,0.0000000000
2021-10-25 10:22:29,ALGOUSDT,BUY,1.89880000,76.00000000,144.3088000000 USDT,-0.0577235200 USDT,-0.2052000000
2021-10-25 10:22:39,DOGEUSDT,BUY,0.26157000,137.00000000,35.8350900000 USDT,-0.0071670100 USDT,0.0000000000
2021-10-25 10:22:40,NEARUSDT,BUY,10.21960000,3.00000000,30.6588000000 USDT,-0.0061317600 USDT,0.0000000000
2021-10-25 10:23:59,ATOMUSDT,BUY,34.85500000,1.03000000,35.9006500000 USDT,-0.0071801300 USDT,0.0000000000
2021-10-25 10:25:55,EGLDUSDT,BUY,292.08000000,0.10000000,29.2080000000 USDT,-0.0058416000 USDT,0.0000000000
2021-10-25 10:25:55,NEARUSDT,BUY,10.19780000,2.00000000,20.3956000000 USDT,-0.0040791200 USDT,0.0000000000
2021-10-25 10:25:55,NEARUSDT,BUY,10.19780000,1.00000000,10.1978000000 USDT,-0.0020395600 USDT,0.0000000000
2021-10-25 10:27:25,NEARUSDT,BUY,10.13490000,3.00000000,30.4047000000 USDT,-0.0060809400 USDT,0.0000000000
2021-10-25 10:27:55,FTMUSDT,BUY,2.86079000,12.00000000,34.3294800000 USDT,-0.0068658900 USDT,0.0000000000
2021-10-25 10:28:04,DOGEUSDT,BUY,0.26135000,137.00000000,35.8049500000 USDT,-0.0071609900 USDT,0.0000000000
2021-10-25 10:28:09,BCHUSDT,BUY,618.25000000,0.05800000,35.8585000000 USDT,-0.0071717000 USDT,0.0000000000
2021-10-25 10:28:55,NEARUSDT,BUY,10.10760000,3.00000000,30.3228000000 USDT,-0.0060645600 USDT,0.0000000000
2021-10-25 10:29:28,BNBUSDT,BUY,482.21000000,0.07000000,33.7547000000 USDT,-0.0067509400 USDT,0.0000000000
2021-10-25 10:29:38,ATOMUSDT,BUY,34.84100000,1.03000000,35.8862300000 USDT,-0.0071772400 USDT,0.0000000000
2021-10-25 10:29:40,SOLUSDT,BUY,207.39300000,1.00000000,207.3930000000 USDT,-0.0414785900 USDT,0.0000000000
2021-10-25 10:29:42,BCHUSDT,BUY,617.99000000,0.05800000,35.8434200000 USDT,-0.0071686800 USDT,0.0000000000
2021-10-25 10:29:59,TRXUSDT,BUY,0.10065000,357.00000000,35.9320500000 USDT,-0.0071864100 USDT,0.0000000000
2021-10-25 10:30:27,DOTUSDT,BUY,43.37800000,0.80000000,34.7024000000 USDT,-0.0069404800 USDT,0.0000000000
2021-10-25 10:30:34,AAVEUSDT,BUY,309.54000000,0.10000000,30.9540000000 USDT,-0.0061908000 USDT,0.0000000000
2021-10-25 10:31:39,FILUSDT,SELL,64.72100000,0.50000000,32.3605000000 USDT,-0.0064721000 USDT,0.0000000000
2021-10-25 10:31:49,MATICUSDT,BUY,1.62920000,88.00000000,143.3696000000 USDT,-0.0573478400 USDT,0.0000000000
2021-10-25 10:32:17,AAVEUSDT,BUY,309.19000000,0.10000000,30.9190000000 USDT,-0.0061838000 USDT,0.0000000000
2021-10-25 10:36:27,UNIUSDT,BUY,26.19800000,9.00000000,235.7820000000 USDT,-0.0943128000 USDT,2.2550000000
2021-10-25 10:40:12,AXSUSDT,SELL,130.28000000,1.00000000,130.2800000000 USDT,-0.0260560000 USDT,0.0000000000
2021-10-25 10:40:25,AAVEUSDT,BUY,308.96000000,0.10000000,30.8960000000 USDT,-0.0061792000 USDT,0.0000000000
2021-10-25 10:41:06,AXSUSDT,SELL,131.94000000,1.00000000,131.9400000000 USDT,-0.0527760000 USDT,0.0000000000
2021-10-25 10:42:21,AAVEUSDT,BUY,308.46000000,0.10000000,30.8460000000 USDT,-0.0061692000 USDT,0.0000000000
2021-10-25 10:44:05,AXSUSDT,SELL,133.50000000,1.00000000,133.5000000000 USDT,-0.0267000000 USDT,0.0000000000
2021-10-25 10:45:43,AXSUSDT,SELL,133.52000000,1.00000000,133.5200000000 USDT,-0.0534080000 USDT,0.0000000000
2021-10-25 10:45:52,THETAUSDT,BUY,6.58000000,5.40000000,35.5320000000 USDT,-0.0071064000 USDT,0.0000000000
2021-10-25 10:46:56,AXSUSDT,SELL,134.91000000,1.00000000,134.9100000000 USDT,-0.0269820000 USDT,0.0000000000
2021-10-25 10:49:46,AXSUSDT,SELL,135.43000000,1.00000000,135.4300000000 USDT,-0.0270860000 USDT,0.0000000000
2021-10-25 10:53:18,AXSUSDT,SELL,135.28000000,1.00000000,135.2800000000 USDT,-0.0270560000 USDT,0.0000000000
2021-10-25 10:58:16,AXSUSDT,SELL,135.51000000,1.00000000,135.5100000000 USDT,-0.0271020000 USDT,0.0000000000
2021-10-25 11:04:44,LINKUSDT,SELL,31.93700000,4.51000000,144.0358700000 USDT,-0.0288071700 USDT,0.0000000000
2021-10-25 11:05:55,LINKUSDT,BUY,32.03100000,0.53000000,16.9764300000 USDT,-0.0067905700 USDT,-0.0498200000
2021-10-25 11:05:55,LINKUSDT,BUY,32.03100000,3.98000000,127.4833800000 USDT,-0.0509933500 USDT,-0.3741200000
2021-10-25 11:08:16,SRMUSDT,BUY,7.64800000,18.00000000,137.6640000000 USDT,-0.0275328000 USDT,0.0000000000
2021-10-25 11:18:17,UNIUSDT,BUY,26.15600000,1.00000000,26.1560000000 USDT,-0.0052312000 USDT,0.0000000000
2021-10-25 11:18:22,UNIUSDT,BUY,26.15600000,4.00000000,104.6240000000 USDT,-0.0209248000 USDT,0.0000000000
2021-10-25 11:19:48,UNIUSDT,SELL,26.18800000,5.00000000,130.9400000000 USDT,-0.0523760000 USDT,0.1600000000
2021-10-25 11:23:16,UNIUSDT,SELL,26.26300000,5.00000000,131.3150000000 USDT,-0.0525260000 USDT,0.0000000000
2021-10-25 11:49:23,IOTAUSDT,BUY,1.32830000,108.30000000,143.8548900000 USDT,-0.0287709700 USDT,0.0000000000
2021-10-25 11:49:23,IOTAUSDT,BUY,1.32850000,108.30000000,143.8765500000 USDT,-0.0287753100 USDT,0.0000000000
2021-10-25 11:50:58,IOTAUSDT,BUY,1.32620000,27.10000000,35.9400200000 USDT,-0.0143760000 USDT,0.0000000000
2021-10-25 12:00:20,XLMUSDT,BUY,0.37805000,1323.00000000,500.1601500000 USDT,-0.2000640600 USDT,-3.9519619100
2021-10-25 12:00:20,XLMUSDT,BUY,0.37805000,157.00000000,59.3538500000 USDT,-0.0237415400 USDT,-0.4689780900
2021-10-25 12:00:20,XLMUSDT,BUY,0.37806000,337.00000000,127.4062200000 USDT,-0.0509624800 USDT,-1.0100299800
2021-10-25 12:00:21,UNIUSDT,BUY,26.20100000,5.00000000,131.0050000000 USDT,-0.0524020000 USDT,0.3100000000
2021-10-25 12:00:26,AXSUSDT,BUY,134.01000000,4.00000000,536.0400000000 USDT,-0.2144160000 USDT,-19.0963636300
2021-10-25 12:00:26,AXSUSDT,BUY,134.00000000,6.00000000,804.0000000000 USDT,-0.3216000000 USDT,-28.5845454500
2021-10-25 12:00:26,AXSUSDT,BUY,133.99000000,12.00000000,"1,607.8800000000 USDT",-0.6431519900 USDT,-57.0490909100
2021-10-25 12:07:23,LINKUSDT,SELL,32.01000000,4.50000000,144.0450000000 USDT,-0.0288090000 USDT,0.0000000000
2021-10-25 12:08:32,LINKUSDT,BUY,32.07300000,4.50000000,144.3285000000 USDT,-0.0577314000 USDT,-0.2835000000
2021-10-25 12:11:16,GRTUSDT,BUY,1.04316000,137.00000000,142.9129200000 USDT,-0.0285825800 USDT,0.0000000000
2021-10-25 12:24:30,EGLDUSDT,BUY,289.44000000,0.10000000,28.9440000000 USDT,-0.0057888000 USDT,0.0000000000
2021-10-25 12:24:38,XTZUSDT,SELL,6.58200000,5.40000000,35.5428000000 USDT,-0.0071085600 USDT,0.0000000000
2021-10-25 12:26:32,SRMUSDT,SELL,7.72900000,18.00000000,139.1220000000 USDT,-0.0278244000 USDT,1.4580000000
2021-10-25 12:28:55,XTZUSDT,SELL,6.60000000,5.40000000,35.6400000000 USDT,-0.0071280000 USDT,0.0000000000
2021-10-25 12:28:57,EGLDUSDT,BUY,289.06000000,0.10000000,28.9060000000 USDT,-0.0057812000 USDT,0.0000000000
2021-10-25 12:29:47,XTZUSDT,SELL,6.60500000,5.40000000,35.6670000000 USDT,-0.0071334000 USDT,0.0000000000
2021-10-25 12:30:33,XTZUSDT,SELL,6.61100000,5.40000000,35.6994000000 USDT,-0.0071398800 USDT,0.0000000000
2021-10-25 12:32:01,NEARUSDT,BUY,10.19310000,1.00000000,10.1931000000 USDT,-0.0020386200 USDT,0.0000000000
2021-10-25 12:32:01,NEARUSDT,BUY,10.19310000,2.00000000,20.3862000000 USDT,-0.0040772400 USDT,0.0000000000
2021-10-25 12:33:25,ATOMUSDT,BUY,34.92100000,1.02000000,35.6194200000 USDT,-0.0071238800 USDT,0.0000000000
2021-10-25 12:34:43,ATOMUSDT,BUY,34.87300000,1.03000000,35.9191900000 USDT,-0.0071838300 USDT,0.0000000000
2021-10-25 12:35:12,ATOMUSDT,BUY,34.87400000,1.03000000,35.9202200000 USDT,-0.0071840400 USDT,0.0000000000
2021-10-25 12:38:02,LTCUSDT,BUY,195.56000000,0.73600000,143.9321600000 USDT,-0.0287864300 USDT,0.0000000000
2021-10-25 12:40:51,AVAXUSDT,BUY,65.90700000,2.00000000,131.8140000000 USDT,-0.0263628000 USDT,0.0000000000
2021-10-25 12:40:57,ATOMUSDT,BUY,34.82300000,1.03000000,35.8676900000 USDT,-0.0071735300 USDT,0.0000000000
2021-10-25 12:41:18,EOSUSDT,BUY,4.78600000,7.50000000,35.8950000000 USDT,-0.0071790000 USDT,0.0000000000
2021-10-25 12:49:58,BNBUSDT,BUY,483.45000000,0.07000000,33.8415000000 USDT,-0.0067683000 USDT,0.0000000000
2021-10-25 12:50:07,BNBUSDT,BUY,483.36000000,0.07000000,33.8352000000 USDT,-0.0135340800 USDT,0.0000000000
2021-10-25 12:52:29,SOLUSDT,BUY,206.84700000,1.00000000,206.8470000000 USDT,-0.0413694000 USDT,0.0000000000
2021-10-25 12:52:38,LTCUSDT,BUY,195.06000000,0.18400000,35.8910400000 USDT,-0.0071782000 USDT,0.0000000000
2021-10-25 12:56:00,SUSHIUSDT,SELL,10.66900000,3.00000000,32.0070000000 USDT,-0.0064014000 USDT,0.0000000000
2021-10-25 13:00:42,XTZUSDT,SELL,6.62100000,5.40000000,35.7534000000 USDT,-0.0071506800 USDT,0.0000000000
2021-10-25 13:03:24,ATOMUSDT,BUY,34.80300000,1.03000000,35.8470900000 USDT,-0.0071694100 USDT,0.0000000000
2021-10-25 13:03:31,EOSUSDT,BUY,4.78100000,7.50000000,35.8575000000 USDT,-0.0071715000 USDT,0.0000000000
2021-10-25 13:03:38,LTCUSDT,BUY,194.90000000,0.18400000,35.8616000000 USDT,-0.0071723200 USDT,0.0000000000
2021-10-25 13:03:40,OMGUSDT,BUY,14.32760000,2.50000000,35.8190000000 USDT,-0.0071638000 USDT,0.0000000000
2021-10-25 13:04:10,BNBUSDT,BUY,483.15000000,0.07000000,33.8205000000 USDT,-0.0067641000 USDT,0.0000000000
2021-10-25 13:04:19,IOTAUSDT,BUY,1.31800000,27.20000000,35.8496000000 USDT,-0.0071699200 USDT,0.0000000000
2021-10-25 13:04:44,IOTAUSDT,BUY,1.31720000,27.20000000,35.8278400000 USDT,-0.0071655600 USDT,0.0000000000
2021-10-25 13:04:45,MATICUSDT,BUY,1.61820000,22.00000000,35.6004000000 USDT,-0.0071200800 USDT,0.0000000000
2021-10-25 13:06:00,AAVEUSDT,BUY,309.05000000,0.10000000,30.9050000000 USDT,-0.0061810000 USDT,0.0000000000
2021-10-25 13:07:51,SOLUSDT,BUY,205.58700000,1.00000000,205.5870000000 USDT,-0.0411174000 USDT,0.0000000000
2021-10-25 13:08:18,LTCUSDT,BUY,194.62000000,0.18400000,35.8100800000 USDT,-0.0071620100 USDT,0.0000000000
2021-10-25 13:08:20,AVAXUSDT,BUY,65.50600000,1.00000000,65.5060000000 USDT,-0.0131012000 USDT,0.0000000000
2021-10-25 13:08:20,BCHUSDT,BUY,619.20000000,0.05800000,35.9136000000 USDT,-0.0071827200 USDT,0.0000000000
2021-10-25 13:09:28,ALGOUSDT,BUY,1.94000000,74.10000000,143.7540000000 USDT,-0.0287508000 USDT,0.0000000000
2021-10-25 13:09:31,IOTAUSDT,BUY,1.31520000,27.30000000,35.9049600000 USDT,-0.0071809900 USDT,0.0000000000
2021-10-25 13:10:20,DOTUSDT,BUY,43.36000000,0.80000000,34.6880000000 USDT,-0.0069376000 USDT,0.0000000000
2021-10-25 13:11:34,NEARUSDT,SELL,10.64120000,10.00000000,106.4120000000 USDT,-0.0425648000 USDT,3.8238387000
2021-10-25 13:11:34,NEARUSDT,SELL,10.64110000,21.00000000,223.4631000000 USDT,-0.0893852400 USDT,8.0279612900
2021-10-25 13:13:13,LINKUSDT,SELL,31.94800000,4.51000000,144.0854800000 USDT,-0.0288170900 USDT,0.0000000000
2021-10-25 13:13:53,LINKUSDT,BUY,31.99000000,4.51000000,144.2749000000 USDT,-0.0577099600 USDT,-0.1894200000
2021-10-25 13:16:13,GRTUSDT,SELL,1.05743000,137.00000000,144.8679100000 USDT,-0.0579471600 USDT,1.9549900000
2021-10-25 13:17:45,XTZUSDT,SELL,6.63400000,5.40000000,35.8236000000 USDT,-0.0071647200 USDT,0.0000000000
2021-10-25 13:19:58,XTZUSDT,SELL,6.64000000,5.40000000,35.8560000000 USDT,-0.0071712000 USDT,0.0000000000
2021-10-25 13:22:12,XTZUSDT,SELL,6.66900000,5.40000000,36.0126000000 USDT,-0.0072025200 USDT,0.0000000000
2021-10-25 13:24:02,XTZUSDT,SELL,6.68100000,5.30000000,35.4093000000 USDT,-0.0070818600 USDT,0.0000000000
2021-10-25 13:24:18,XTZUSDT,SELL,6.68800000,0.80000000,5.3504000000 USDT,-0.0021401600 USDT,0.0000000000
2021-10-25 13:24:18,XTZUSDT,SELL,6.68800000,4.50000000,30.0960000000 USDT,-0.0120384000 USDT,0.0000000000
2021-10-25 13:41:39,THETAUSDT,SELL,6.77000000,64.30000000,435.3110000000 USDT,-0.1741244000 USDT,6.5467000000
2021-10-25 13:45:13,GRTUSDT,BUY,1.05007000,136.00000000,142.8095200000 USDT,-0.0285619000 USDT,0.0000000000
2021-10-25 13:50:22,AXSUSDT,BUY,136.66000000,1.00000000,136.6600000000 USDT,-0.0273320000 USDT,0.0000000000
2021-10-25 13:52:03,LINKUSDT,SELL,32.34800000,4.46000000,144.2720800000 USDT,-0.0577088300 USDT,0.0000000000
2021-10-25 13:53:13,LINKUSDT,BUY,32.36600000,4.46000000,144.3523600000 USDT,-0.0577409400 USDT,-0.0802800000
